start_time,end_time,bus_id,route_name,direction
2025-08-22 22:44:01,2025-08-22 23:06:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-22 23:06:01,2025-08-22 23:25:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-22 23:25:01,2025-08-22 23:47:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-22 23:47:01,2025-08-23 00:03:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-23 00:03:01,2025-08-23 00:13:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-23 13:40:01,2025-08-23 13:59:00,2457,909 Destiny USA,Fairgrounds-bound
2025-08-23 21:20:01,2025-08-23 21:39:01,2457,907 Long Branch Park,Long Branch Park-bound
2025-08-23 21:39:01,2025-08-23 22:01:01,2457,907 Long Branch Park,Fairgrounds-bound
2025-08-23 22:01:01,2025-08-23 22:25:02,2457,907 Long Branch Park,Long Branch Park-bound
2025-08-23 22:25:02,2025-08-23 22:49:01,2457,907 Long Branch Park,Fairgrounds-bound
2025-08-23 22:49:01,2025-08-23 23:08:02,2457,907 Long Branch Park,Long Branch Park-bound
2025-08-23 23:08:02,2025-08-23 23:31:02,2457,907 Long Branch Park,Fairgrounds-bound
2025-08-23 23:31:02,2025-08-23 23:49:01,2457,907 Long Branch Park,Long Branch Park-bound
2025-08-23 23:49:01,2025-08-24 00:03:01,2457,907 Long Branch Park,Fairgrounds-bound
2025-08-24 00:03:01,2025-08-24 00:24:01,2457,907 Long Branch Park,Long Branch Park-bound
2025-08-24 00:24:01,2025-08-24 00:37:01,2457,907 Long Branch Park,Fairgrounds-bound
2025-08-24 00:37:01,2025-08-24 00:55:01,2457,907 Long Branch Park,Long Branch Park-bound
2025-08-24 00:55:01,2025-08-24 01:07:01,2457,907 Long Branch Park,Fairgrounds-bound
2025-08-24 01:07:01,2025-08-24 01:26:01,2457,907 Long Branch Park,Long Branch Park-bound
2025-08-24 01:26:01,2025-08-24 01:39:01,2457,907 Long Branch Park,Fairgrounds-bound
2025-08-24 18:31:01,2025-08-24 18:52:02,2457,909 Destiny USA,Fairgrounds-bound
2025-08-24 18:52:02,2025-08-24 19:11:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-24 19:11:01,2025-08-24 19:37:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-24 19:37:01,2025-08-24 19:56:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-24 19:56:01,2025-08-24 20:36:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-24 20:36:01,2025-08-24 21:11:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-24 21:11:01,2025-08-24 21:23:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-24 21:23:01,2025-08-24 21:37:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-25 17:43:01,2025-08-25 17:54:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-25 22:49:01,2025-08-25 22:54:01,2457,907 Long Branch Park,Long Branch Park-bound
2025-08-25 22:54:01,2025-08-25 23:11:01,2457,907 Long Branch Park,Fairgrounds-bound
2025-08-25 23:11:01,2025-08-25 23:38:01,2457,907 Long Branch Park,Long Branch Park-bound
2025-08-25 23:38:01,2025-08-25 23:56:01,2457,907 Long Branch Park,Fairgrounds-bound
2025-08-25 23:56:01,2025-08-26 00:17:01,2457,907 Long Branch Park,Long Branch Park-bound
2025-08-26 00:17:01,2025-08-26 00:36:01,2457,907 Long Branch Park,Fairgrounds-bound
2025-08-26 00:36:01,2025-08-26 00:54:01,2457,907 Long Branch Park,Long Branch Park-bound
2025-08-26 00:54:01,2025-08-26 01:10:01,2457,907 Long Branch Park,Fairgrounds-bound
2025-08-26 01:10:01,2025-08-26 01:33:01,2457,907 Long Branch Park,Long Branch Park-bound
2025-08-26 01:33:01,2025-08-26 01:45:01,2457,907 Long Branch Park,Fairgrounds-bound
2025-08-26 13:46:01,2025-08-26 14:03:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-26 14:03:01,2025-08-26 14:15:02,2457,909 Destiny USA,Destiny USA-bound
2025-08-26 14:15:02,2025-08-26 14:34:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-26 14:34:01,2025-08-26 14:46:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-26 14:46:01,2025-08-26 15:09:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-26 15:09:01,2025-08-26 15:22:02,2457,909 Destiny USA,Destiny USA-bound
2025-08-26 15:22:02,2025-08-26 15:47:02,2457,909 Destiny USA,Fairgrounds-bound
2025-08-26 15:47:02,2025-08-26 15:57:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-26 15:57:01,2025-08-26 16:18:02,2457,909 Destiny USA,Fairgrounds-bound
2025-08-26 16:18:02,2025-08-26 16:28:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-26 16:28:01,2025-08-26 16:50:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-26 16:50:01,2025-08-26 17:02:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-26 17:02:01,2025-08-26 17:21:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-26 17:21:01,2025-08-26 17:32:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-26 17:32:01,2025-08-26 18:03:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-26 18:03:01,2025-08-26 18:11:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-26 18:11:01,2025-08-26 20:52:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-28 12:44:01,2025-08-28 13:02:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-28 13:02:01,2025-08-28 13:14:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-28 13:14:01,2025-08-28 13:35:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-28 13:35:01,2025-08-28 13:46:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-28 13:46:01,2025-08-28 14:12:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-28 14:12:01,2025-08-28 14:22:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-28 14:22:01,2025-08-28 14:44:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-28 14:44:01,2025-08-28 14:56:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-28 14:56:01,2025-08-28 15:21:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-28 15:21:01,2025-08-28 15:31:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-28 15:31:01,2025-08-28 15:55:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-28 15:55:01,2025-08-28 16:06:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-28 16:06:01,2025-08-28 16:26:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-28 16:26:01,2025-08-28 16:36:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-28 16:36:01,2025-08-28 17:04:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-28 17:04:01,2025-08-28 17:13:01,2457,909 Destiny USA,Destiny USA-bound
2025-08-28 17:13:01,2025-08-28 17:34:01,2457,909 Destiny USA,Fairgrounds-bound
2025-08-28 21:52:01,2025-08-28 21:59:01,2457,907 Long Branch Park,Long Branch Park-bound
2025-08-28 21:59:01,2025-08-28 22:29:01,2457,907 Long Branch Park,Fairgrounds-bound
2025-08-20 23:57:01,2025-08-21 00:10:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 00:10:01,2025-08-21 00:29:01,2458,901 State Fair - Hub,hub-bound
2025-08-21 00:29:01,2025-08-21 00:46:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 00:46:01,2025-08-21 01:07:01,2458,901 State Fair - Hub,hub-bound
2025-08-21 01:07:01,2025-08-21 01:21:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 01:21:01,2025-08-21 01:32:01,2458,901 State Fair - Hub,hub-bound
2025-08-21 01:32:01,2025-08-21 01:48:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 01:48:01,2025-08-21 02:04:02,2458,901 State Fair - Hub,hub-bound
2025-08-21 02:04:02,2025-08-21 02:14:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 02:14:01,2025-08-21 02:27:01,2458,901 State Fair - Hub,hub-bound
2025-08-21 02:27:01,2025-08-21 02:40:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 02:40:01,2025-08-21 03:11:01,2458,901 State Fair - Hub,hub-bound
2025-08-21 20:31:01,2025-08-21 20:43:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 20:43:01,2025-08-21 23:16:01,2458,901 State Fair - Hub,hub-bound
2025-08-24 18:30:01,2025-08-24 18:46:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-08-24 18:46:01,2025-08-24 19:05:01,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-24 19:05:01,2025-08-24 19:23:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-08-24 19:23:01,2025-08-24 19:45:02,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-24 19:45:02,2025-08-24 20:39:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-08-24 20:39:01,2025-08-24 20:51:02,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-24 20:51:02,2025-08-24 21:22:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-08-24 21:22:01,2025-08-24 21:35:01,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-24 21:35:01,2025-08-24 21:58:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-08-24 21:58:01,2025-08-24 22:09:01,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-25 15:23:01,2025-08-25 15:38:00,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-25 15:38:00,2025-08-25 15:50:01,2458,901 State Fair - Hub,hub-bound
2025-08-25 15:50:01,2025-08-25 16:12:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-25 16:12:01,2025-08-25 16:25:01,2458,901 State Fair - Hub,hub-bound
2025-08-25 16:25:01,2025-08-25 16:43:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-25 16:43:01,2025-08-25 16:55:01,2458,901 State Fair - Hub,hub-bound
2025-08-25 16:55:01,2025-08-25 17:10:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-25 17:10:01,2025-08-25 17:21:01,2458,901 State Fair - Hub,hub-bound
2025-08-25 17:21:01,2025-08-25 17:38:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-25 17:38:01,2025-08-25 17:51:02,2458,901 State Fair - Hub,hub-bound
2025-08-25 17:51:02,2025-08-25 18:14:00,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-25 18:14:00,2025-08-25 18:29:01,2458,901 State Fair - Hub,hub-bound
2025-08-25 18:29:01,2025-08-25 18:46:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-25 18:46:01,2025-08-25 19:02:01,2458,901 State Fair - Hub,hub-bound
2025-08-25 19:02:01,2025-08-25 19:16:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-25 19:16:01,2025-08-25 19:26:01,2458,901 State Fair - Hub,hub-bound
2025-08-25 19:26:01,2025-08-25 19:40:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-25 19:40:01,2025-08-25 19:54:01,2458,901 State Fair - Hub,hub-bound
2025-08-25 19:54:01,2025-08-25 20:11:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-25 20:11:01,2025-08-25 20:26:01,2458,901 State Fair - Hub,hub-bound
2025-08-25 20:26:01,2025-08-25 20:42:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-25 22:34:01,2025-08-25 22:53:01,2458,909 Destiny USA,Fairgrounds-bound
2025-08-25 22:53:01,2025-08-25 23:15:02,2458,909 Destiny USA,Destiny USA-bound
2025-08-25 23:15:02,2025-08-25 23:29:01,2458,909 Destiny USA,Fairgrounds-bound
2025-08-25 23:29:01,2025-08-25 23:46:01,2458,909 Destiny USA,Destiny USA-bound
2025-08-25 23:46:01,2025-08-25 23:58:01,2458,909 Destiny USA,Fairgrounds-bound
2025-08-25 23:58:01,2025-08-26 00:14:01,2458,909 Destiny USA,Destiny USA-bound
2025-08-29 10:27:01,2025-08-29 10:40:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-29 10:40:01,2025-08-29 10:52:01,2458,901 State Fair - Hub,hub-bound
2025-08-29 10:52:01,2025-08-29 11:11:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-29 11:11:01,2025-08-29 11:23:01,2458,901 State Fair - Hub,hub-bound
2025-08-29 11:23:01,2025-08-29 11:51:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-29 11:51:01,2025-08-29 12:04:01,2458,901 State Fair - Hub,hub-bound
2025-08-29 12:04:01,2025-08-29 12:18:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-29 12:18:01,2025-08-29 12:29:01,2458,901 State Fair - Hub,hub-bound
2025-08-29 12:29:01,2025-08-29 12:51:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-29 12:51:01,2025-08-29 13:01:01,2458,901 State Fair - Hub,hub-bound
2025-08-29 13:01:01,2025-08-29 13:23:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-29 13:23:01,2025-08-29 13:36:02,2458,901 State Fair - Hub,hub-bound
2025-08-29 13:36:02,2025-08-29 13:55:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-29 13:55:01,2025-08-29 14:09:01,2458,901 State Fair - Hub,hub-bound
2025-08-29 14:09:01,2025-08-29 14:30:02,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-29 14:30:02,2025-08-29 14:44:01,2458,901 State Fair - Hub,hub-bound
2025-08-29 14:44:01,2025-08-29 15:01:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-29 15:01:01,2025-08-29 15:17:01,2458,901 State Fair - Hub,hub-bound
2025-08-29 15:17:01,2025-08-29 15:38:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-29 15:38:01,2025-08-29 15:52:01,2458,901 State Fair - Hub,hub-bound
2025-08-29 20:38:01,2025-08-29 20:51:01,2458,901 State Fair - Hub,Fairgrounds-bound
2025-08-31 12:41:01,2025-08-31 13:03:01,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-31 13:03:01,2025-08-31 13:16:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-08-31 13:16:01,2025-08-31 13:37:01,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-31 13:37:01,2025-08-31 13:52:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-08-31 13:52:01,2025-08-31 14:08:02,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-31 14:08:02,2025-08-31 14:21:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-08-31 14:21:01,2025-08-31 14:38:01,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-31 14:38:01,2025-08-31 14:55:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-08-31 14:55:01,2025-08-31 15:16:02,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-31 15:16:02,2025-08-31 15:37:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-08-31 15:37:01,2025-08-31 15:55:01,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-31 15:55:01,2025-08-31 16:10:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-08-31 16:10:01,2025-08-31 16:33:02,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-31 16:33:02,2025-08-31 16:48:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-08-31 16:48:01,2025-08-31 17:11:01,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-31 17:11:01,2025-08-31 17:26:02,2458,907 Long Branch Park,Long Branch Park-bound
2025-08-31 17:26:02,2025-08-31 17:42:01,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-31 17:42:01,2025-08-31 18:00:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-08-31 18:00:01,2025-08-31 18:22:01,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-31 18:22:01,2025-08-31 18:49:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-08-31 18:49:01,2025-08-31 19:10:01,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-31 19:10:01,2025-08-31 19:27:02,2458,907 Long Branch Park,Long Branch Park-bound
2025-08-31 19:27:02,2025-08-31 19:46:01,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-31 19:46:01,2025-08-31 20:04:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-08-31 20:04:01,2025-08-31 20:22:01,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-31 20:22:01,2025-08-31 20:37:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-08-31 20:37:01,2025-08-31 20:55:01,2458,907 Long Branch Park,Fairgrounds-bound
2025-09-01 22:17:01,2025-09-01 22:25:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-09-01 22:25:01,2025-09-01 22:42:02,2458,907 Long Branch Park,Fairgrounds-bound
2025-09-01 22:42:02,2025-09-01 23:06:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-09-01 23:06:01,2025-09-01 23:22:01,2458,907 Long Branch Park,Fairgrounds-bound
2025-09-01 23:22:01,2025-09-01 23:44:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-09-01 23:44:01,2025-09-01 23:59:01,2458,907 Long Branch Park,Fairgrounds-bound
2025-09-01 23:59:01,2025-09-02 00:21:02,2458,907 Long Branch Park,Long Branch Park-bound
2025-09-02 00:21:02,2025-09-02 00:39:01,2458,907 Long Branch Park,Fairgrounds-bound
2025-09-02 00:39:01,2025-09-02 01:06:01,2458,907 Long Branch Park,Long Branch Park-bound
2025-09-02 01:06:01,2025-09-02 01:21:02,2458,907 Long Branch Park,Fairgrounds-bound
2025-08-28 12:41:01,2025-08-28 13:10:02,2459,901 State Fair - Hub,Fairgrounds-bound
2025-08-28 13:10:02,2025-08-28 13:24:01,2459,901 State Fair - Hub,hub-bound
2025-08-28 13:24:01,2025-08-28 13:47:01,2459,901 State Fair - Hub,Fairgrounds-bound
2025-08-28 13:47:01,2025-08-28 13:59:01,2459,901 State Fair - Hub,hub-bound
2025-08-28 13:59:01,2025-08-28 14:30:02,2459,901 State Fair - Hub,Fairgrounds-bound
2025-08-28 14:30:02,2025-08-28 14:46:01,2459,901 State Fair - Hub,hub-bound
2025-08-28 14:46:01,2025-08-28 15:10:01,2459,901 State Fair - Hub,Fairgrounds-bound
2025-08-28 15:10:01,2025-08-28 15:24:01,2459,901 State Fair - Hub,hub-bound
2025-08-28 15:24:01,2025-08-28 15:52:01,2459,901 State Fair - Hub,Fairgrounds-bound
2025-08-28 15:52:01,2025-08-28 16:07:02,2459,901 State Fair - Hub,hub-bound
2025-08-28 16:07:02,2025-08-28 16:31:02,2459,901 State Fair - Hub,Fairgrounds-bound
2025-08-28 16:31:02,2025-08-28 16:46:01,2459,901 State Fair - Hub,hub-bound
2025-08-28 16:46:01,2025-08-28 17:02:01,2459,901 State Fair - Hub,Fairgrounds-bound
2025-08-28 17:32:01,2025-08-28 17:40:01,2459,907 Long Branch Park,Fairgrounds-bound
2025-08-28 17:40:01,2025-08-28 17:56:01,2459,907 Long Branch Park,Long Branch Park-bound
2025-08-28 17:56:01,2025-08-28 18:25:01,2459,907 Long Branch Park,Fairgrounds-bound
2025-08-28 18:25:01,2025-08-28 18:39:01,2459,907 Long Branch Park,Long Branch Park-bound
2025-08-28 18:39:01,2025-08-28 19:03:02,2459,907 Long Branch Park,Fairgrounds-bound
2025-08-28 19:03:02,2025-08-28 19:19:02,2459,907 Long Branch Park,Long Branch Park-bound
2025-08-28 19:19:02,2025-08-28 19:54:02,2459,907 Long Branch Park,Fairgrounds-bound
2025-08-28 19:54:02,2025-08-28 20:15:01,2459,907 Long Branch Park,Long Branch Park-bound
2025-08-28 20:15:01,2025-08-28 20:32:02,2459,907 Long Branch Park,Fairgrounds-bound
2025-08-29 13:00:01,2025-08-29 13:19:02,2459,909 Destiny USA,Fairgrounds-bound
2025-08-29 13:19:02,2025-08-29 13:27:01,2459,909 Destiny USA,Destiny USA-bound
2025-08-29 13:27:01,2025-08-29 13:55:01,2459,909 Destiny USA,Fairgrounds-bound
2025-08-29 13:55:01,2025-08-29 14:06:01,2459,909 Destiny USA,Destiny USA-bound
2025-08-29 14:06:01,2025-08-29 14:30:02,2459,909 Destiny USA,Fairgrounds-bound
2025-08-29 14:30:02,2025-08-29 14:39:01,2459,909 Destiny USA,Destiny USA-bound
2025-08-29 14:39:01,2025-08-29 15:04:01,2459,909 Destiny USA,Fairgrounds-bound
2025-08-29 15:04:01,2025-08-29 15:15:01,2459,909 Destiny USA,Destiny USA-bound
2025-08-29 15:15:01,2025-08-29 15:39:01,2459,909 Destiny USA,Fairgrounds-bound
2025-08-29 15:39:01,2025-08-29 15:53:01,2459,909 Destiny USA,Destiny USA-bound
2025-08-29 15:53:01,2025-08-29 16:17:01,2459,909 Destiny USA,Fairgrounds-bound
2025-08-29 16:17:01,2025-08-29 16:36:01,2459,909 Destiny USA,Destiny USA-bound
2025-08-29 16:36:01,2025-08-29 17:06:01,2459,909 Destiny USA,Fairgrounds-bound
2025-08-29 17:06:01,2025-08-29 17:19:01,2459,909 Destiny USA,Destiny USA-bound
2025-08-29 20:11:01,2025-08-29 20:27:01,2459,901 State Fair - Hub,Fairgrounds-bound
2025-08-29 20:27:01,2025-08-29 20:42:01,2459,901 State Fair - Hub,hub-bound
2025-08-29 20:42:01,2025-08-29 20:58:02,2459,901 State Fair - Hub,Fairgrounds-bound
2025-08-29 20:58:02,2025-08-29 21:13:01,2459,901 State Fair - Hub,hub-bound
2025-08-29 21:13:01,2025-08-29 21:28:01,2459,901 State Fair - Hub,Fairgrounds-bound
2025-08-29 21:28:01,2025-08-29 21:41:01,2459,901 State Fair - Hub,hub-bound
2025-08-29 21:41:01,2025-08-29 22:01:01,2459,901 State Fair - Hub,Fairgrounds-bound
2025-08-29 22:01:01,2025-08-29 22:49:01,2459,901 State Fair - Hub,hub-bound
2025-08-29 22:49:01,2025-08-29 23:05:01,2459,901 State Fair - Hub,Fairgrounds-bound
2025-08-29 23:05:01,2025-08-29 23:21:01,2459,901 State Fair - Hub,hub-bound
2025-08-29 23:21:01,2025-08-29 23:34:01,2459,901 State Fair - Hub,Fairgrounds-bound
2025-08-29 23:34:01,2025-08-29 23:57:02,2459,901 State Fair - Hub,hub-bound
2025-08-30 17:38:01,2025-08-30 18:01:01,2459,907 Long Branch Park,Fairgrounds-bound
2025-08-30 18:01:01,2025-08-30 18:24:02,2459,907 Long Branch Park,Long Branch Park-bound
2025-08-30 18:24:02,2025-08-30 18:46:01,2459,907 Long Branch Park,Fairgrounds-bound
2025-08-20 12:53:02,2025-08-20 12:58:01,2460,907 Long Branch Park,Long Branch Park-bound
2025-08-20 12:58:01,2025-08-20 13:20:01,2460,907 Long Branch Park,Fairgrounds-bound
2025-08-20 13:20:01,2025-08-20 13:33:01,2460,907 Long Branch Park,Long Branch Park-bound
2025-08-20 13:33:01,2025-08-20 13:57:02,2460,907 Long Branch Park,Fairgrounds-bound
2025-08-20 13:57:02,2025-08-20 14:10:01,2460,907 Long Branch Park,Long Branch Park-bound
2025-08-20 14:10:01,2025-08-20 14:38:01,2460,907 Long Branch Park,Fairgrounds-bound
2025-08-20 14:38:01,2025-08-20 14:50:01,2460,907 Long Branch Park,Long Branch Park-bound
2025-08-20 14:50:01,2025-08-20 15:16:01,2460,907 Long Branch Park,Fairgrounds-bound
2025-08-20 15:16:01,2025-08-20 15:31:01,2460,907 Long Branch Park,Long Branch Park-bound
2025-08-20 15:31:01,2025-08-20 15:58:01,2460,907 Long Branch Park,Fairgrounds-bound
2025-08-20 15:58:01,2025-08-20 16:13:01,2460,907 Long Branch Park,Long Branch Park-bound
2025-08-20 16:13:01,2025-08-20 16:34:02,2460,907 Long Branch Park,Fairgrounds-bound
2025-08-20 16:34:02,2025-08-20 16:48:01,2460,907 Long Branch Park,Long Branch Park-bound
2025-08-20 16:48:01,2025-08-20 17:19:01,2460,907 Long Branch Park,Fairgrounds-bound
2025-08-20 17:19:01,2025-08-20 17:34:01,2460,907 Long Branch Park,Long Branch Park-bound
2025-08-20 17:34:01,2025-08-20 17:50:01,2460,907 Long Branch Park,Fairgrounds-bound
2025-08-20 17:55:01,2025-08-20 18:01:01,2460,909 Destiny USA,Destiny USA-bound
2025-08-20 18:01:01,2025-08-20 18:29:01,2460,909 Destiny USA,Fairgrounds-bound
2025-08-20 18:29:01,2025-08-20 18:46:01,2460,909 Destiny USA,Destiny USA-bound
2025-08-20 18:46:01,2025-08-20 19:01:01,2460,909 Destiny USA,Fairgrounds-bound
2025-08-20 19:01:01,2025-08-20 19:13:01,2460,909 Destiny USA,Destiny USA-bound
2025-08-20 19:13:01,2025-08-20 19:33:01,2460,909 Destiny USA,Fairgrounds-bound
2025-08-20 19:33:01,2025-08-20 19:51:01,2460,909 Destiny USA,Destiny USA-bound
2025-08-20 19:51:01,2025-08-20 20:17:01,2460,909 Destiny USA,Fairgrounds-bound
2025-08-20 20:17:01,2025-08-20 20:31:01,2460,909 Destiny USA,Destiny USA-bound
2025-08-20 20:31:01,2025-08-20 20:59:01,2460,909 Destiny USA,Fairgrounds-bound
2025-08-20 20:59:01,2025-08-20 21:11:01,2460,909 Destiny USA,Destiny USA-bound
2025-08-20 21:11:01,2025-08-20 23:54:01,2460,909 Destiny USA,Fairgrounds-bound
2025-08-20 23:54:01,2025-08-21 00:15:02,2460,909 Destiny USA,Destiny USA-bound
2025-08-21 00:23:01,2025-08-21 00:34:02,2460,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 00:34:02,2025-08-21 00:53:01,2460,901 State Fair - Hub,hub-bound
2025-08-21 00:53:01,2025-08-21 01:07:01,2460,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 01:07:01,2025-08-21 01:21:01,2460,901 State Fair - Hub,hub-bound
2025-08-21 01:21:01,2025-08-21 01:35:01,2460,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 01:35:01,2025-08-21 01:48:01,2460,901 State Fair - Hub,hub-bound
2025-08-21 01:48:01,2025-08-21 02:00:01,2460,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 02:00:01,2025-08-21 02:14:01,2460,901 State Fair - Hub,hub-bound
2025-08-21 02:14:01,2025-08-21 02:26:01,2460,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 02:26:01,2025-08-21 02:39:01,2460,901 State Fair - Hub,hub-bound
2025-08-21 02:39:01,2025-08-21 02:51:01,2460,901 State Fair - Hub,Fairgrounds-bound
2025-08-21 02:51:01,2025-08-21 03:24:01,2460,901 State Fair - Hub,hub-bound
2025-08-26 12:55:01,2025-08-26 13:03:02,2460,901 State Fair - Hub,Fairgrounds-bound
2025-08-26 13:03:02,2025-08-26 13:20:02,2460,901 State Fair - Hub,hub-bound
2025-08-26 13:20:02,2025-08-26 13:38:01,2460,901 State Fair - Hub,Fairgrounds-bound
2025-08-26 13:38:01,2025-08-26 13:49:01,2460,901 State Fair - Hub,hub-bound
2025-08-26 13:49:01,2025-08-26 14:09:01,2460,901 State Fair - Hub,Fairgrounds-bound
2025-08-26 14:09:01,2025-08-26 14:21:01,2460,901 State Fair - Hub,hub-bound
2025-08-26 14:21:01,2025-08-26 14:37:01,2460,901 State Fair - Hub,Fairgrounds-bound
2025-08-26 14:37:01,2025-08-26 14:48:01,2460,901 State Fair - Hub,hub-bound
