timestamp,route,count
2025-08-28 15:45:01,901 State Fair - Hub,1
2025-08-28 15:45:01,909 Destiny USA,4
2025-08-28 15:45:01,907 Long Branch Park,2
2025-08-28 15:45:01,582 Orange Lot,5
2025-08-28 15:46:01,901 State Fair - Hub,1
2025-08-28 15:46:01,909 Destiny USA,4
2025-08-28 15:46:01,907 Long Branch Park,2
2025-08-28 15:46:01,582 Orange Lot,5
2025-08-28 15:47:01,901 State Fair - Hub,1
2025-08-28 15:47:01,909 Destiny USA,4
2025-08-28 15:47:01,907 Long Branch Park,2
2025-08-28 15:47:01,582 Orange Lot,5
2025-08-28 15:48:01,901 State Fair - Hub,1
2025-08-28 15:48:01,909 Destiny USA,4
2025-08-28 15:48:01,907 Long Branch Park,2
2025-08-28 15:48:01,582 Orange Lot,5
2025-08-28 15:49:01,901 State Fair - Hub,1
2025-08-28 15:49:01,909 Destiny USA,4
2025-08-28 15:49:01,907 Long Branch Park,2
2025-08-28 15:49:01,582 Orange Lot,5
2025-08-28 15:50:01,901 State Fair - Hub,1
2025-08-28 15:50:01,909 Destiny USA,4
2025-08-28 15:50:01,907 Long Branch Park,2
2025-08-28 15:50:01,582 Orange Lot,4
2025-08-28 15:51:01,901 State Fair - Hub,1
2025-08-28 15:51:01,909 Destiny USA,4
2025-08-28 15:51:01,907 Long Branch Park,2
2025-08-28 15:51:01,582 Orange Lot,5
2025-08-28 15:52:01,901 State Fair - Hub,1
2025-08-28 15:52:01,909 Destiny USA,4
2025-08-28 15:52:01,907 Long Branch Park,2
2025-08-28 15:52:01,582 Orange Lot,3
2025-08-28 15:53:01,901 State Fair - Hub,1
2025-08-28 15:53:01,909 Destiny USA,4
2025-08-28 15:53:01,907 Long Branch Park,2
2025-08-28 15:53:01,582 Orange Lot,4
2025-08-28 15:54:01,901 State Fair - Hub,1
2025-08-28 15:54:01,909 Destiny USA,4
2025-08-28 15:54:01,907 Long Branch Park,2
2025-08-28 15:54:01,582 Orange Lot,4
2025-08-28 15:55:01,901 State Fair - Hub,1
2025-08-28 15:55:01,909 Destiny USA,4
2025-08-28 15:55:01,907 Long Branch Park,2
2025-08-28 15:55:01,582 Orange Lot,3
2025-08-28 15:56:01,901 State Fair - Hub,1
2025-08-28 15:56:01,909 Destiny USA,4
2025-08-28 15:56:01,907 Long Branch Park,2
2025-08-28 15:56:01,582 Orange Lot,3
2025-08-28 15:57:01,901 State Fair - Hub,1
2025-08-28 15:57:01,909 Destiny USA,4
2025-08-28 15:57:01,907 Long Branch Park,2
2025-08-28 15:57:01,582 Orange Lot,3
2025-08-28 15:58:01,901 State Fair - Hub,1
2025-08-28 15:58:01,909 Destiny USA,4
2025-08-28 15:58:01,907 Long Branch Park,2
2025-08-28 15:58:01,582 Orange Lot,3
2025-08-28 15:59:01,901 State Fair - Hub,1
2025-08-28 15:59:01,909 Destiny USA,4
2025-08-28 15:59:01,907 Long Branch Park,2
2025-08-28 15:59:01,582 Orange Lot,3
2025-08-28 16:00:01,901 State Fair - Hub,1
2025-08-28 16:00:01,909 Destiny USA,4
2025-08-28 16:00:01,907 Long Branch Park,2
2025-08-28 16:00:01,582 Orange Lot,3
2025-08-28 16:01:01,901 State Fair - Hub,1
2025-08-28 16:01:01,909 Destiny USA,4
2025-08-28 16:01:01,907 Long Branch Park,2
2025-08-28 16:01:01,582 Orange Lot,3
2025-08-28 16:02:01,901 State Fair - Hub,1
2025-08-28 16:02:01,909 Destiny USA,4
2025-08-28 16:02:01,907 Long Branch Park,2
2025-08-28 16:02:01,582 Orange Lot,3
2025-08-28 16:03:01,901 State Fair - Hub,1
2025-08-28 16:03:01,909 Destiny USA,4
2025-08-28 16:03:01,907 Long Branch Park,2
2025-08-28 16:03:01,582 Orange Lot,2
2025-08-28 16:04:01,901 State Fair - Hub,1
2025-08-28 16:04:01,909 Destiny USA,4
2025-08-28 16:04:01,907 Long Branch Park,2
2025-08-28 16:04:01,582 Orange Lot,2
2025-08-28 16:05:01,901 State Fair - Hub,1
2025-08-28 16:05:01,909 Destiny USA,4
2025-08-28 16:05:01,907 Long Branch Park,2
2025-08-28 16:05:01,582 Orange Lot,2
2025-08-28 16:06:01,901 State Fair - Hub,1
2025-08-28 16:06:01,909 Destiny USA,4
2025-08-28 16:06:01,907 Long Branch Park,2
2025-08-28 16:06:01,582 Orange Lot,2
2025-08-28 16:07:02,901 State Fair - Hub,1
2025-08-28 16:07:02,909 Destiny USA,4
2025-08-28 16:07:02,907 Long Branch Park,2
2025-08-28 16:07:02,582 Orange Lot,2
2025-08-28 16:08:01,901 State Fair - Hub,1
2025-08-28 16:08:01,909 Destiny USA,4
2025-08-28 16:08:01,907 Long Branch Park,2
2025-08-28 16:08:01,582 Orange Lot,2
2025-08-28 16:09:01,901 State Fair - Hub,1
2025-08-28 16:09:01,909 Destiny USA,4
2025-08-28 16:09:01,907 Long Branch Park,2
2025-08-28 16:09:01,582 Orange Lot,2
2025-08-28 16:10:01,901 State Fair - Hub,1
2025-08-28 16:10:01,909 Destiny USA,4
2025-08-28 16:10:01,907 Long Branch Park,2
2025-08-28 16:10:01,582 Orange Lot,2
2025-08-28 16:11:01,901 State Fair - Hub,1
2025-08-28 16:11:01,909 Destiny USA,4
2025-08-28 16:11:01,907 Long Branch Park,2
2025-08-28 16:11:01,582 Orange Lot,2
2025-08-28 16:12:01,901 State Fair - Hub,1
2025-08-28 16:12:01,909 Destiny USA,4
2025-08-28 16:12:01,907 Long Branch Park,2
2025-08-28 16:12:01,582 Orange Lot,2
2025-08-28 16:13:01,901 State Fair - Hub,1
2025-08-28 16:13:01,909 Destiny USA,4
2025-08-28 16:13:01,907 Long Branch Park,2
2025-08-28 16:13:01,582 Orange Lot,2
2025-08-28 16:14:01,901 State Fair - Hub,1
2025-08-28 16:14:01,909 Destiny USA,5
2025-08-28 16:14:01,907 Long Branch Park,2
2025-08-28 16:14:01,582 Orange Lot,2
2025-08-28 16:15:02,901 State Fair - Hub,1
2025-08-28 16:15:02,909 Destiny USA,4
2025-08-28 16:15:02,907 Long Branch Park,2
2025-08-28 16:15:02,582 Orange Lot,2
2025-08-28 16:16:01,901 State Fair - Hub,1
2025-08-28 16:16:01,909 Destiny USA,4
2025-08-28 16:16:01,907 Long Branch Park,2
2025-08-28 16:16:01,582 Orange Lot,2
2025-08-28 16:17:01,901 State Fair - Hub,1
2025-08-28 16:17:01,909 Destiny USA,4
2025-08-28 16:17:01,907 Long Branch Park,2
2025-08-28 16:17:01,582 Orange Lot,2
2025-08-28 16:18:01,901 State Fair - Hub,1
2025-08-28 16:18:01,909 Destiny USA,4
2025-08-28 16:18:01,907 Long Branch Park,2
2025-08-28 16:18:01,582 Orange Lot,2
2025-08-28 16:19:02,901 State Fair - Hub,1
2025-08-28 16:19:02,909 Destiny USA,5
2025-08-28 16:19:02,907 Long Branch Park,2
2025-08-28 16:19:02,582 Orange Lot,2
2025-08-28 16:20:01,901 State Fair - Hub,1
2025-08-28 16:20:01,909 Destiny USA,5
2025-08-28 16:20:01,907 Long Branch Park,2
2025-08-28 16:20:01,582 Orange Lot,2
2025-08-28 16:21:02,901 State Fair - Hub,1
2025-08-28 16:21:02,909 Destiny USA,5
2025-08-28 16:21:02,907 Long Branch Park,2
2025-08-28 16:21:02,582 Orange Lot,2
2025-08-28 16:22:01,901 State Fair - Hub,1
2025-08-28 16:22:01,909 Destiny USA,5
2025-08-28 16:22:01,907 Long Branch Park,2
2025-08-28 16:22:01,582 Orange Lot,2
2025-08-28 16:23:01,901 State Fair - Hub,1
2025-08-28 16:23:01,909 Destiny USA,5
2025-08-28 16:23:01,907 Long Branch Park,2
2025-08-28 16:23:01,582 Orange Lot,2
2025-08-28 16:24:01,901 State Fair - Hub,1
2025-08-28 16:24:01,909 Destiny USA,5
2025-08-28 16:24:01,907 Long Branch Park,1
2025-08-28 16:24:01,582 Orange Lot,2
2025-08-28 16:25:01,901 State Fair - Hub,1
2025-08-28 16:25:01,909 Destiny USA,5
2025-08-28 16:25:01,907 Long Branch Park,1
2025-08-28 16:25:01,582 Orange Lot,2
2025-08-28 16:26:01,901 State Fair - Hub,1
2025-08-28 16:26:01,909 Destiny USA,4
2025-08-28 16:26:01,907 Long Branch Park,1
2025-08-28 16:26:01,582 Orange Lot,2
2025-08-28 16:27:01,901 State Fair - Hub,1
2025-08-28 16:27:01,909 Destiny USA,4
2025-08-28 16:27:01,907 Long Branch Park,1
2025-08-28 16:27:01,582 Orange Lot,2
2025-08-28 16:28:02,901 State Fair - Hub,1
2025-08-28 16:28:02,909 Destiny USA,4
2025-08-28 16:28:02,907 Long Branch Park,1
2025-08-28 16:28:02,582 Orange Lot,2
2025-08-28 16:29:01,901 State Fair - Hub,1
2025-08-28 16:29:01,909 Destiny USA,4
2025-08-28 16:29:01,907 Long Branch Park,1
2025-08-28 16:29:01,582 Orange Lot,2
2025-08-28 16:30:01,901 State Fair - Hub,1
2025-08-28 16:30:01,909 Destiny USA,4
2025-08-28 16:30:01,907 Long Branch Park,1
2025-08-28 16:30:01,582 Orange Lot,2
2025-08-28 16:31:02,901 State Fair - Hub,1
2025-08-28 16:31:02,909 Destiny USA,4
2025-08-28 16:31:02,907 Long Branch Park,1
2025-08-28 16:31:02,582 Orange Lot,2
2025-08-28 16:32:01,901 State Fair - Hub,1
2025-08-28 16:32:01,909 Destiny USA,4
2025-08-28 16:32:01,907 Long Branch Park,1
2025-08-28 16:32:01,582 Orange Lot,2
2025-08-28 16:33:01,901 State Fair - Hub,1
2025-08-28 16:33:01,909 Destiny USA,4
2025-08-28 16:33:01,907 Long Branch Park,1
2025-08-28 16:33:01,582 Orange Lot,2
2025-08-28 16:34:01,901 State Fair - Hub,1
2025-08-28 16:34:01,909 Destiny USA,4
2025-08-28 16:34:01,907 Long Branch Park,1
2025-08-28 16:34:01,582 Orange Lot,2
2025-08-28 16:35:01,901 State Fair - Hub,1
2025-08-28 16:35:01,909 Destiny USA,4
2025-08-28 16:35:01,907 Long Branch Park,1
2025-08-28 16:35:01,582 Orange Lot,2
2025-08-28 16:36:01,901 State Fair - Hub,1
2025-08-28 16:36:01,909 Destiny USA,4
2025-08-28 16:36:01,907 Long Branch Park,1
2025-08-28 16:36:01,582 Orange Lot,2
2025-08-28 16:37:02,901 State Fair - Hub,1
2025-08-28 16:37:02,909 Destiny USA,4
2025-08-28 16:37:02,907 Long Branch Park,1
2025-08-28 16:37:02,582 Orange Lot,2
2025-08-28 16:38:01,901 State Fair - Hub,1
2025-08-28 16:38:01,909 Destiny USA,4
2025-08-28 16:38:01,907 Long Branch Park,1
2025-08-28 16:38:01,582 Orange Lot,2
2025-08-28 16:39:01,901 State Fair - Hub,1
2025-08-28 16:39:01,909 Destiny USA,4
2025-08-28 16:39:01,907 Long Branch Park,1
2025-08-28 16:39:01,582 Orange Lot,2
2025-08-28 16:40:01,901 State Fair - Hub,1
2025-08-28 16:40:01,909 Destiny USA,3
2025-08-28 16:40:01,907 Long Branch Park,1
2025-08-28 16:40:01,582 Orange Lot,2
2025-08-28 16:41:02,901 State Fair - Hub,1
2025-08-28 16:41:02,909 Destiny USA,3
2025-08-28 16:41:02,907 Long Branch Park,1
2025-08-28 16:41:02,582 Orange Lot,2
2025-08-28 16:42:01,901 State Fair - Hub,2
2025-08-28 16:42:01,909 Destiny USA,3
2025-08-28 16:42:01,907 Long Branch Park,1
2025-08-28 16:42:01,582 Orange Lot,2
2025-08-28 16:43:01,901 State Fair - Hub,2
2025-08-28 16:43:01,909 Destiny USA,3
2025-08-28 16:43:01,907 Long Branch Park,1
2025-08-28 16:43:01,582 Orange Lot,2
2025-08-28 16:44:01,901 State Fair - Hub,2
2025-08-28 16:44:01,909 Destiny USA,3
2025-08-28 16:44:01,907 Long Branch Park,1
2025-08-28 16:44:01,582 Orange Lot,2
2025-08-28 16:45:02,901 State Fair - Hub,2
2025-08-28 16:45:02,909 Destiny USA,4
2025-08-28 16:45:02,907 Long Branch Park,1
2025-08-28 16:45:02,582 Orange Lot,2
2025-08-28 16:46:01,901 State Fair - Hub,2
2025-08-28 16:46:01,909 Destiny USA,4
2025-08-28 16:46:01,907 Long Branch Park,1
2025-08-28 16:46:01,582 Orange Lot,2
2025-08-28 16:47:00,901 State Fair - Hub,2
2025-08-28 16:47:00,909 Destiny USA,4
2025-08-28 16:47:00,907 Long Branch Park,1
2025-08-28 16:47:00,582 Orange Lot,2
2025-08-28 16:48:01,901 State Fair - Hub,2
2025-08-28 16:48:01,909 Destiny USA,4
2025-08-28 16:48:01,907 Long Branch Park,1
2025-08-28 16:48:01,582 Orange Lot,1
2025-08-28 16:49:01,901 State Fair - Hub,2
2025-08-28 16:49:01,909 Destiny USA,4
2025-08-28 16:49:01,907 Long Branch Park,1
2025-08-28 16:49:01,582 Orange Lot,1
2025-08-28 16:50:01,901 State Fair - Hub,2
2025-08-28 16:50:01,909 Destiny USA,4
2025-08-28 16:50:01,907 Long Branch Park,1
2025-08-28 16:50:01,582 Orange Lot,1
2025-08-28 16:51:01,901 State Fair - Hub,2
2025-08-28 16:51:01,909 Destiny USA,4
2025-08-28 16:51:01,907 Long Branch Park,1
2025-08-28 16:51:01,582 Orange Lot,1
2025-08-28 16:52:01,901 State Fair - Hub,2
2025-08-28 16:52:01,909 Destiny USA,4
2025-08-28 16:52:01,907 Long Branch Park,1
2025-08-28 16:52:01,582 Orange Lot,1
2025-08-28 16:53:01,901 State Fair - Hub,2
2025-08-28 16:53:01,909 Destiny USA,4
2025-08-28 16:53:01,907 Long Branch Park,1
2025-08-28 16:53:01,582 Orange Lot,1
2025-08-28 16:54:01,901 State Fair - Hub,2
2025-08-28 16:54:01,909 Destiny USA,4
2025-08-28 16:54:01,907 Long Branch Park,1
2025-08-28 16:54:01,582 Orange Lot,1
2025-08-28 16:55:01,901 State Fair - Hub,2
2025-08-28 16:55:01,909 Destiny USA,3
2025-08-28 16:55:01,907 Long Branch Park,1
2025-08-28 16:55:01,582 Orange Lot,1
2025-08-28 16:56:01,901 State Fair - Hub,2
2025-08-28 16:56:01,909 Destiny USA,3
2025-08-28 16:56:01,907 Long Branch Park,1
2025-08-28 16:56:01,582 Orange Lot,1
2025-08-28 16:57:01,901 State Fair - Hub,2
2025-08-28 16:57:01,909 Destiny USA,3
2025-08-28 16:57:01,907 Long Branch Park,1
2025-08-28 16:57:01,582 Orange Lot,1
2025-08-28 16:58:01,901 State Fair - Hub,1
2025-08-28 16:58:01,909 Destiny USA,3
2025-08-28 16:58:01,907 Long Branch Park,1
2025-08-28 16:58:01,582 Orange Lot,1
2025-08-28 16:59:01,901 State Fair - Hub,1
2025-08-28 16:59:01,909 Destiny USA,3
2025-08-28 16:59:01,907 Long Branch Park,1
2025-08-28 16:59:01,582 Orange Lot,1
2025-08-28 17:00:01,901 State Fair - Hub,1
2025-08-28 17:00:01,909 Destiny USA,3
2025-08-28 17:00:01,907 Long Branch Park,1
2025-08-28 17:00:01,582 Orange Lot,1
2025-08-28 17:01:01,901 State Fair - Hub,1
2025-08-28 17:01:01,909 Destiny USA,3
2025-08-28 17:01:01,907 Long Branch Park,1
2025-08-28 17:01:01,582 Orange Lot,1
2025-08-28 17:02:01,901 State Fair - Hub,1
2025-08-28 17:02:01,909 Destiny USA,3
2025-08-28 17:02:01,907 Long Branch Park,1
2025-08-28 17:02:01,582 Orange Lot,1
2025-08-28 17:03:01,901 State Fair - Hub,1
2025-08-28 17:03:01,909 Destiny USA,3
2025-08-28 17:03:01,907 Long Branch Park,1
2025-08-28 17:03:01,582 Orange Lot,1
2025-08-28 17:04:01,901 State Fair - Hub,1
2025-08-28 17:04:01,909 Destiny USA,3
2025-08-28 17:04:01,907 Long Branch Park,1
2025-08-28 17:04:01,582 Orange Lot,1
2025-08-28 17:05:01,901 State Fair - Hub,1
2025-08-28 17:05:01,909 Destiny USA,3
2025-08-28 17:05:01,907 Long Branch Park,1
2025-08-28 17:05:01,582 Orange Lot,1
2025-08-28 17:06:01,901 State Fair - Hub,1
2025-08-28 17:06:01,909 Destiny USA,3
2025-08-28 17:06:01,907 Long Branch Park,1
2025-08-28 17:06:01,582 Orange Lot,1
2025-08-28 17:07:01,901 State Fair - Hub,1
2025-08-28 17:07:01,909 Destiny USA,3
2025-08-28 17:07:01,907 Long Branch Park,1
2025-08-28 17:07:01,582 Orange Lot,1
2025-08-28 17:08:00,901 State Fair - Hub,1
2025-08-28 17:08:00,909 Destiny USA,3
2025-08-28 17:08:00,907 Long Branch Park,1
2025-08-28 17:08:00,582 Orange Lot,1
2025-08-28 17:09:02,901 State Fair - Hub,1
2025-08-28 17:09:02,909 Destiny USA,3
2025-08-28 17:09:02,907 Long Branch Park,1
2025-08-28 17:09:02,582 Orange Lot,1
2025-08-28 17:10:01,901 State Fair - Hub,1
2025-08-28 17:10:01,909 Destiny USA,3
2025-08-28 17:10:01,907 Long Branch Park,1
2025-08-28 17:10:01,582 Orange Lot,1
2025-08-28 17:11:01,901 State Fair - Hub,1
2025-08-28 17:11:01,909 Destiny USA,3
2025-08-28 17:11:01,907 Long Branch Park,1
2025-08-28 17:11:01,582 Orange Lot,1
2025-08-28 17:12:02,901 State Fair - Hub,1
2025-08-28 17:12:02,909 Destiny USA,2
2025-08-28 17:12:02,907 Long Branch Park,1
2025-08-28 17:12:02,582 Orange Lot,1
2025-08-28 17:13:01,901 State Fair - Hub,1
2025-08-28 17:13:01,909 Destiny USA,2
2025-08-28 17:13:01,907 Long Branch Park,1
2025-08-28 17:13:01,582 Orange Lot,1
2025-08-28 17:14:01,901 State Fair - Hub,1
2025-08-28 17:14:01,909 Destiny USA,2
2025-08-28 17:14:01,907 Long Branch Park,1
2025-08-28 17:14:01,582 Orange Lot,1
2025-08-28 17:15:02,901 State Fair - Hub,1
2025-08-28 17:15:02,909 Destiny USA,2
2025-08-28 17:15:02,907 Long Branch Park,1
2025-08-28 17:15:02,582 Orange Lot,1
2025-08-28 17:16:01,901 State Fair - Hub,1
2025-08-28 17:16:01,909 Destiny USA,2
2025-08-28 17:16:01,907 Long Branch Park,1
2025-08-28 17:16:01,582 Orange Lot,1
2025-08-28 17:17:01,901 State Fair - Hub,1
2025-08-28 17:17:01,909 Destiny USA,2
2025-08-28 17:17:01,907 Long Branch Park,1
2025-08-28 17:17:01,582 Orange Lot,1
2025-08-28 17:18:02,901 State Fair - Hub,1
2025-08-28 17:18:02,909 Destiny USA,3
2025-08-28 17:18:02,907 Long Branch Park,1
2025-08-28 17:18:02,582 Orange Lot,1
2025-08-28 17:19:01,901 State Fair - Hub,1
2025-08-28 17:19:01,909 Destiny USA,3
2025-08-28 17:19:01,907 Long Branch Park,1
2025-08-28 17:19:01,582 Orange Lot,1
2025-08-28 17:20:00,901 State Fair - Hub,1
2025-08-28 17:20:00,909 Destiny USA,3
2025-08-28 17:20:00,907 Long Branch Park,1
2025-08-28 17:20:00,582 Orange Lot,1
2025-08-28 17:21:02,901 State Fair - Hub,1
2025-08-28 17:21:02,909 Destiny USA,3
2025-08-28 17:21:02,907 Long Branch Park,1
2025-08-28 17:21:02,582 Orange Lot,1
2025-08-28 17:22:01,901 State Fair - Hub,1
2025-08-28 17:22:01,909 Destiny USA,4
2025-08-28 17:22:01,907 Long Branch Park,1
2025-08-28 17:22:01,582 Orange Lot,1
2025-08-28 17:23:00,901 State Fair - Hub,1
2025-08-28 17:23:00,909 Destiny USA,4
2025-08-28 17:23:00,907 Long Branch Park,1
2025-08-28 17:23:00,582 Orange Lot,1
2025-08-28 17:24:01,901 State Fair - Hub,1
2025-08-28 17:24:01,909 Destiny USA,4
2025-08-28 17:24:01,907 Long Branch Park,1
