,start_time,end_time,bus_id,route_name,direction
586,2024-08-24 01:23:01,2024-08-24 01:38:02,1756,909 Destiny USA,Destiny USA-bound
440,2024-08-24 01:28:01,2024-08-24 01:47:00,1753,909 Destiny USA,Destiny USA-bound
2017,2024-08-24 01:28:01,2024-08-24 01:41:01,1779,907 Long Branch Park,Fairgrounds-bound
1756,2024-08-24 01:31:02,2024-08-24 01:42:01,1775,909 Destiny USA,Fairgrounds-bound
3972,2024-08-24 01:33:01,2024-08-24 01:48:02,2233,909 Destiny USA,Fairgrounds-bound
4068,2024-08-24 01:34:02,2024-08-24 01:43:02,2234,907 Long Branch Park,Long Branch Park-bound
4829,2024-08-24 01:35:01,2024-08-24 01:47:00,2247,907 Long Branch Park,Fairgrounds-bound
587,2024-08-24 01:38:02,2024-08-24 01:54:02,1756,909 Destiny USA,Fairgrounds-bound
3095,2024-08-24 01:40:03,2024-08-24 01:53:01,1907,901 State Fair - Hub,Fairgrounds-bound
1757,2024-08-24 01:42:01,2024-08-24 02:03:01,1775,909 Destiny USA,Destiny USA-bound
4069,2024-08-24 01:43:02,2024-08-24 01:55:02,2234,907 Long Branch Park,Fairgrounds-bound
441,2024-08-24 01:47:00,2024-08-24 01:56:01,1753,909 Destiny USA,Fairgrounds-bound
4830,2024-08-24 01:47:00,2024-08-24 02:13:01,2247,907 Long Branch Park,Long Branch Park-bound
3973,2024-08-24 01:48:02,2024-08-24 02:05:02,2233,909 Destiny USA,Destiny USA-bound
690,2024-08-24 01:48:02,2024-08-24 01:59:01,1758,907 Long Branch Park,Fairgrounds-bound
1394,2024-08-24 01:49:02,2024-08-24 01:59:01,1769,907 Long Branch Park,Fairgrounds-bound
3096,2024-08-24 01:53:01,2024-08-24 02:14:01,1907,901 State Fair - Hub,hub-bound
588,2024-08-24 01:54:02,2024-08-24 02:12:02,1756,909 Destiny USA,Destiny USA-bound
4070,2024-08-24 01:55:02,2024-08-24 02:21:02,2234,907 Long Branch Park,Long Branch Park-bound
442,2024-08-24 01:56:01,2024-08-24 02:20:01,1753,909 Destiny USA,Destiny USA-bound
691,2024-08-24 01:59:01,2024-08-24 02:46:01,1758,907 Long Branch Park,Long Branch Park-bound
1758,2024-08-24 02:03:01,2024-08-24 02:21:02,1775,909 Destiny USA,Fairgrounds-bound
3974,2024-08-24 02:05:02,2024-08-24 02:24:02,2233,909 Destiny USA,Fairgrounds-bound
589,2024-08-24 02:12:02,2024-08-24 02:28:01,1756,909 Destiny USA,Fairgrounds-bound
4831,2024-08-24 02:13:01,2024-08-24 02:30:04,2247,907 Long Branch Park,Fairgrounds-bound
3097,2024-08-24 02:14:01,2024-08-24 02:27:01,1907,901 State Fair - Hub,Fairgrounds-bound
443,2024-08-24 02:20:01,2024-08-24 02:32:02,1753,909 Destiny USA,Fairgrounds-bound
4071,2024-08-24 02:21:02,2024-08-24 02:40:01,2234,907 Long Branch Park,Fairgrounds-bound
1759,2024-08-24 02:21:02,2024-08-24 02:42:01,1775,909 Destiny USA,Destiny USA-bound
3975,2024-08-24 02:24:02,2024-08-24 02:40:01,2233,909 Destiny USA,Destiny USA-bound
3098,2024-08-24 02:27:01,2024-08-24 02:47:01,1907,901 State Fair - Hub,hub-bound
590,2024-08-24 02:28:01,2024-08-24 02:47:01,1756,909 Destiny USA,Destiny USA-bound
4832,2024-08-24 02:30:04,2024-08-24 02:48:01,2247,907 Long Branch Park,Long Branch Park-bound
444,2024-08-24 02:32:02,2024-08-24 02:55:01,1753,909 Destiny USA,Destiny USA-bound
4072,2024-08-24 02:40:01,2024-08-24 02:54:02,2234,907 Long Branch Park,Long Branch Park-bound
1760,2024-08-24 02:42:01,2024-08-24 02:57:02,1775,909 Destiny USA,Fairgrounds-bound
692,2024-08-24 02:46:01,2024-08-24 02:58:02,1758,907 Long Branch Park,Fairgrounds-bound
3099,2024-08-24 02:47:01,2024-08-24 03:00:01,1907,901 State Fair - Hub,Fairgrounds-bound
4833,2024-08-24 02:48:01,2024-08-24 02:58:02,2247,907 Long Branch Park,Fairgrounds-bound
4073,2024-08-24 02:54:02,2024-08-24 03:04:02,2234,907 Long Branch Park,Fairgrounds-bound
445,2024-08-24 02:55:01,2024-08-24 03:03:03,1753,909 Destiny USA,Fairgrounds-bound
1761,2024-08-24 02:57:02,2024-08-24 03:13:01,1775,909 Destiny USA,Destiny USA-bound
3100,2024-08-24 03:00:01,2024-08-24 03:24:02,1907,901 State Fair - Hub,hub-bound
446,2024-08-24 03:03:03,2024-08-24 03:25:03,1753,909 Destiny USA,Destiny USA-bound
4074,2024-08-24 03:04:02,2024-08-24 03:24:02,2234,907 Long Branch Park,Long Branch Park-bound
4075,2024-08-24 03:24:02,2024-08-24 03:35:01,2234,907 Long Branch Park,Fairgrounds-bound
4333,2024-08-24 10:30:02,2024-08-24 10:39:03,2238,901 State Fair - Hub,Fairgrounds-bound
4334,2024-08-24 10:39:03,2024-08-24 10:50:02,2238,901 State Fair - Hub,hub-bound
4335,2024-08-24 10:50:02,2024-08-24 11:11:01,2238,901 State Fair - Hub,Fairgrounds-bound
4336,2024-08-24 11:11:01,2024-08-24 11:24:02,2238,901 State Fair - Hub,hub-bound
4337,2024-08-24 11:24:02,2024-08-24 11:50:02,2238,901 State Fair - Hub,Fairgrounds-bound
4338,2024-08-24 11:50:02,2024-08-24 12:06:01,2238,901 State Fair - Hub,hub-bound
4339,2024-08-24 12:06:01,2024-08-24 12:27:01,2238,901 State Fair - Hub,Fairgrounds-bound
4340,2024-08-24 12:27:01,2024-08-24 12:39:01,2238,901 State Fair - Hub,hub-bound
1762,2024-08-24 12:27:01,2024-08-24 13:07:03,1775,909 Destiny USA,Fairgrounds-bound
3002,2024-08-24 12:33:02,2024-08-24 13:57:01,1906,901 State Fair - Hub,Fairgrounds-bound
4341,2024-08-24 12:39:01,2024-08-24 12:52:02,2238,901 State Fair - Hub,Fairgrounds-bound
2223,2024-08-24 12:41:01,2024-08-24 12:53:02,1781,901 State Fair - Hub,Fairgrounds-bound
3716,2024-08-24 12:43:01,2024-08-24 12:54:03,2022,909 Destiny USA,Fairgrounds-bound
701,2024-08-24 12:45:04,2024-08-24 13:28:02,1759,909 Destiny USA,Fairgrounds-bound
3124,2024-08-24 12:50:01,2024-08-24 13:10:01,1909,901 State Fair - Hub,Fairgrounds-bound
4208,2024-08-24 12:51:02,2024-08-24 13:02:00,2237,909 Destiny USA,Fairgrounds-bound
4342,2024-08-24 12:52:02,2024-08-24 13:03:02,2238,901 State Fair - Hub,hub-bound
4469,2024-08-24 13:01:02,2024-08-24 13:35:03,2240,907 Long Branch Park,Fairgrounds-bound
4343,2024-08-24 13:03:02,2024-08-24 13:17:02,2238,901 State Fair - Hub,Fairgrounds-bound
1763,2024-08-24 13:07:03,2024-08-24 13:19:00,1775,909 Destiny USA,Destiny USA-bound
3370,2024-08-24 13:09:01,2024-08-24 13:37:03,2020,909 Destiny USA,Fairgrounds-bound
3125,2024-08-24 13:10:01,2024-08-24 13:21:01,1909,901 State Fair - Hub,hub-bound
2224,2024-08-24 13:16:01,2024-08-24 13:23:02,1781,907 Long Branch Park,Fairgrounds-bound
4344,2024-08-24 13:17:02,2024-08-24 13:31:01,2238,901 State Fair - Hub,hub-bound
1764,2024-08-24 13:19:00,2024-08-24 13:48:01,1775,909 Destiny USA,Fairgrounds-bound
3126,2024-08-24 13:21:01,2024-08-24 13:48:01,1909,901 State Fair - Hub,Fairgrounds-bound
2225,2024-08-24 13:23:02,2024-08-24 13:41:00,1781,907 Long Branch Park,Long Branch Park-bound
702,2024-08-24 13:28:02,2024-08-24 13:37:03,1759,909 Destiny USA,Destiny USA-bound
4345,2024-08-24 13:31:01,2024-08-24 14:03:02,2238,901 State Fair - Hub,Fairgrounds-bound
4470,2024-08-24 13:35:03,2024-08-24 13:47:01,2240,907 Long Branch Park,Long Branch Park-bound
3371,2024-08-24 13:37:03,2024-08-24 13:48:01,2020,909 Destiny USA,Destiny USA-bound
703,2024-08-24 13:37:03,2024-08-24 14:05:02,1759,909 Destiny USA,Fairgrounds-bound
2226,2024-08-24 13:41:00,2024-08-24 14:01:01,1781,907 Long Branch Park,Fairgrounds-bound
4471,2024-08-24 13:47:01,2024-08-24 14:18:01,2240,907 Long Branch Park,Fairgrounds-bound
3372,2024-08-24 13:48:01,2024-08-24 14:12:02,2020,909 Destiny USA,Fairgrounds-bound
3127,2024-08-24 13:48:01,2024-08-24 14:03:02,1909,901 State Fair - Hub,hub-bound
1765,2024-08-24 13:48:01,2024-08-24 13:59:02,1775,909 Destiny USA,Destiny USA-bound
1766,2024-08-24 13:59:02,2024-08-24 14:20:01,1775,909 Destiny USA,Fairgrounds-bound
2227,2024-08-24 14:01:01,2024-08-24 14:20:01,1781,907 Long Branch Park,Long Branch Park-bound
3128,2024-08-24 14:03:02,2024-08-24 14:33:02,1909,901 State Fair - Hub,Fairgrounds-bound
4346,2024-08-24 14:03:02,2024-08-24 14:14:02,2238,901 State Fair - Hub,hub-bound
704,2024-08-24 14:05:02,2024-08-24 14:17:01,1759,909 Destiny USA,Destiny USA-bound
3373,2024-08-24 14:12:02,2024-08-24 14:22:02,2020,909 Destiny USA,Destiny USA-bound
3523,2024-08-24 14:14:02,2024-08-24 14:30:02,2021,907 Long Branch Park,Fairgrounds-bound
4347,2024-08-24 14:14:02,2024-08-24 14:46:01,2238,901 State Fair - Hub,Fairgrounds-bound
705,2024-08-24 14:17:01,2024-08-24 14:38:02,1759,909 Destiny USA,Fairgrounds-bound
4472,2024-08-24 14:18:01,2024-08-24 14:34:01,2240,907 Long Branch Park,Long Branch Park-bound
2228,2024-08-24 14:20:01,2024-08-24 14:44:03,1781,907 Long Branch Park,Fairgrounds-bound
1767,2024-08-24 14:20:01,2024-08-24 14:31:01,1775,909 Destiny USA,Destiny USA-bound
3374,2024-08-24 14:22:02,2024-08-24 14:41:02,2020,909 Destiny USA,Fairgrounds-bound
3524,2024-08-24 14:30:02,2024-08-24 14:43:02,2021,907 Long Branch Park,Long Branch Park-bound
1768,2024-08-24 14:31:01,2024-08-24 14:49:02,1775,909 Destiny USA,Fairgrounds-bound
3129,2024-08-24 14:33:02,2024-08-24 14:58:02,1909,901 State Fair - Hub,hub-bound
4473,2024-08-24 14:34:01,2024-08-24 14:59:01,2240,907 Long Branch Park,Fairgrounds-bound
706,2024-08-24 14:38:02,2024-08-24 14:47:01,1759,909 Destiny USA,Destiny USA-bound
3375,2024-08-24 14:41:02,2024-08-24 14:50:02,2020,909 Destiny USA,Destiny USA-bound
3525,2024-08-24 14:43:02,2024-08-24 15:13:02,2021,907 Long Branch Park,Fairgrounds-bound
2229,2024-08-24 14:44:03,2024-08-24 15:04:01,1781,907 Long Branch Park,Long Branch Park-bound
4348,2024-08-24 14:46:01,2024-08-24 15:00:03,2238,901 State Fair - Hub,hub-bound
707,2024-08-24 14:47:01,2024-08-24 15:07:03,1759,909 Destiny USA,Fairgrounds-bound
1769,2024-08-24 14:49:02,2024-08-24 15:04:01,1775,909 Destiny USA,Destiny USA-bound
3376,2024-08-24 14:50:02,2024-08-24 15:20:02,2020,909 Destiny USA,Fairgrounds-bound
3130,2024-08-24 14:58:02,2024-08-24 15:21:03,1909,901 State Fair - Hub,Fairgrounds-bound
4474,2024-08-24 14:59:01,2024-08-24 15:14:02,2240,907 Long Branch Park,Long Branch Park-bound
4349,2024-08-24 15:00:03,2024-08-24 15:35:01,2238,901 State Fair - Hub,Fairgrounds-bound
1770,2024-08-24 15:04:01,2024-08-24 15:36:02,1775,909 Destiny USA,Fairgrounds-bound
2230,2024-08-24 15:04:01,2024-08-24 15:27:01,1781,907 Long Branch Park,Fairgrounds-bound
708,2024-08-24 15:07:03,2024-08-24 15:21:03,1759,909 Destiny USA,Destiny USA-bound
3526,2024-08-24 15:13:02,2024-08-24 15:27:01,2021,907 Long Branch Park,Long Branch Park-bound
4475,2024-08-24 15:14:02,2024-08-24 15:45:04,2240,907 Long Branch Park,Fairgrounds-bound
3377,2024-08-24 15:20:02,2024-08-24 15:37:01,2020,909 Destiny USA,Destiny USA-bound
3131,2024-08-24 15:21:03,2024-08-24 15:40:01,1909,901 State Fair - Hub,hub-bound
709,2024-08-24 15:21:03,2024-08-24 15:44:02,1759,909 Destiny USA,Fairgrounds-bound
2231,2024-08-24 15:27:01,2024-08-24 15:47:01,1781,907 Long Branch Park,Long Branch Park-bound
3527,2024-08-24 15:27:01,2024-08-24 15:52:03,2021,907 Long Branch Park,Fairgrounds-bound
4350,2024-08-24 15:35:01,2024-08-24 15:56:01,2238,901 State Fair - Hub,hub-bound
1771,2024-08-24 15:36:02,2024-08-24 15:58:02,1775,909 Destiny USA,Destiny USA-bound
3378,2024-08-24 15:37:01,2024-08-24 15:57:01,2020,909 Destiny USA,Fairgrounds-bound
3132,2024-08-24 15:40:01,2024-08-24 16:01:01,1909,901 State Fair - Hub,Fairgrounds-bound
710,2024-08-24 15:44:02,2024-08-24 15:58:02,1759,909 Destiny USA,Destiny USA-bound
4476,2024-08-24 15:45:04,2024-08-24 15:59:02,2240,907 Long Branch Park,Long Branch Park-bound
2232,2024-08-24 15:47:01,2024-08-24 16:04:02,1781,907 Long Branch Park,Fairgrounds-bound
3528,2024-08-24 15:52:03,2024-08-24 16:09:01,2021,907 Long Branch Park,Long Branch Park-bound
4351,2024-08-24 15:56:01,2024-08-24 16:14:01,2238,901 State Fair - Hub,Fairgrounds-bound
3379,2024-08-24 15:57:01,2024-08-24 16:16:01,2020,909 Destiny USA,Destiny USA-bound
711,2024-08-24 15:58:02,2024-08-24 16:14:01,1759,909 Destiny USA,Fairgrounds-bound
1772,2024-08-24 15:58:02,2024-08-24 16:15:02,1775,909 Destiny USA,Fairgrounds-bound
4477,2024-08-24 15:59:02,2024-08-24 16:20:02,2240,907 Long Branch Park,Fairgrounds-bound
3101,2024-08-24 16:01:01,2024-08-24 16:21:02,1907,909 Destiny USA,Fairgrounds-bound
3133,2024-08-24 16:01:01,2024-08-24 16:21:02,1909,901 State Fair - Hub,hub-bound
2233,2024-08-24 16:04:02,2024-08-24 16:25:01,1781,907 Long Branch Park,Long Branch Park-bound
3529,2024-08-24 16:09:01,2024-08-24 16:34:02,2021,907 Long Branch Park,Fairgrounds-bound
1893,2024-08-24 16:13:01,2024-08-24 16:34:02,1777,909 Destiny USA,Fairgrounds-bound
4352,2024-08-24 16:14:01,2024-08-24 16:27:01,2238,901 State Fair - Hub,hub-bound
712,2024-08-24 16:14:01,2024-08-24 16:26:02,1759,909 Destiny USA,Destiny USA-bound
1773,2024-08-24 16:15:02,2024-08-24 16:26:02,1775,909 Destiny USA,Destiny USA-bound
3380,2024-08-24 16:16:01,2024-08-24 16:40:01,2020,909 Destiny USA,Fairgrounds-bound
4478,2024-08-24 16:20:02,2024-08-24 16:34:02,2240,907 Long Branch Park,Long Branch Park-bound
3134,2024-08-24 16:21:02,2024-08-24 16:46:01,1909,901 State Fair - Hub,Fairgrounds-bound
3102,2024-08-24 16:21:02,2024-08-24 16:33:02,1907,909 Destiny USA,Destiny USA-bound
2234,2024-08-24 16:25:01,2024-08-24 16:46:01,1781,907 Long Branch Park,Fairgrounds-bound
713,2024-08-24 16:26:02,2024-08-24 16:59:02,1759,909 Destiny USA,Fairgrounds-bound
1774,2024-08-24 16:26:02,2024-08-24 16:51:01,1775,909 Destiny USA,Fairgrounds-bound
4353,2024-08-24 16:27:01,2024-08-24 16:59:02,2238,901 State Fair - Hub,Fairgrounds-bound
3103,2024-08-24 16:33:02,2024-08-24 17:11:01,1907,909 Destiny USA,Fairgrounds-bound
3530,2024-08-24 16:34:02,2024-08-24 16:50:03,2021,907 Long Branch Park,Long Branch Park-bound
1894,2024-08-24 16:34:02,2024-08-24 16:50:03,1777,909 Destiny USA,Destiny USA-bound
4479,2024-08-24 16:34:02,2024-08-24 17:00:03,2240,907 Long Branch Park,Fairgrounds-bound
3381,2024-08-24 16:40:01,2024-08-24 16:52:02,2020,909 Destiny USA,Destiny USA-bound
3135,2024-08-24 16:46:01,2024-08-24 16:57:02,1909,901 State Fair - Hub,hub-bound
2235,2024-08-24 16:46:01,2024-08-24 17:02:02,1781,907 Long Branch Park,Long Branch Park-bound
1895,2024-08-24 16:50:03,2024-08-24 17:12:02,1777,909 Destiny USA,Fairgrounds-bound
3531,2024-08-24 16:50:03,2024-08-24 17:14:02,2021,907 Long Branch Park,Fairgrounds-bound
1775,2024-08-24 16:51:01,2024-08-24 17:06:01,1775,909 Destiny USA,Destiny USA-bound
3382,2024-08-24 16:52:02,2024-08-24 17:20:03,2020,909 Destiny USA,Fairgrounds-bound
3136,2024-08-24 16:57:02,2024-08-24 17:20:03,1909,901 State Fair - Hub,Fairgrounds-bound
714,2024-08-24 16:59:02,2024-08-24 17:12:02,1759,909 Destiny USA,Destiny USA-bound
4354,2024-08-24 16:59:02,2024-08-24 17:12:02,2238,901 State Fair - Hub,hub-bound
4480,2024-08-24 17:00:03,2024-08-24 17:14:02,2240,907 Long Branch Park,Long Branch Park-bound
2236,2024-08-24 17:02:02,2024-08-24 17:28:02,1781,907 Long Branch Park,Fairgrounds-bound
1776,2024-08-24 17:06:01,2024-08-24 17:28:02,1775,909 Destiny USA,Fairgrounds-bound
3104,2024-08-24 17:11:01,2024-08-24 17:25:01,1907,909 Destiny USA,Destiny USA-bound
1896,2024-08-24 17:12:02,2024-08-24 17:26:01,1777,909 Destiny USA,Destiny USA-bound
4355,2024-08-24 17:12:02,2024-08-24 17:35:01,2238,901 State Fair - Hub,Fairgrounds-bound
715,2024-08-24 17:12:02,2024-08-24 17:28:02,1759,909 Destiny USA,Fairgrounds-bound
3532,2024-08-24 17:14:02,2024-08-24 17:29:01,2021,907 Long Branch Park,Long Branch Park-bound
4481,2024-08-24 17:14:02,2024-08-24 17:41:02,2240,907 Long Branch Park,Fairgrounds-bound
3137,2024-08-24 17:20:03,2024-08-24 17:37:01,1909,901 State Fair - Hub,hub-bound
3383,2024-08-24 17:20:03,2024-08-24 17:30:03,2020,909 Destiny USA,Destiny USA-bound
3105,2024-08-24 17:25:01,2024-08-24 17:47:02,1907,909 Destiny USA,Fairgrounds-bound
1897,2024-08-24 17:26:01,2024-08-24 17:47:02,1777,909 Destiny USA,Fairgrounds-bound
716,2024-08-24 17:28:02,2024-08-24 17:40:01,1759,909 Destiny USA,Destiny USA-bound
1777,2024-08-24 17:28:02,2024-08-24 17:43:02,1775,909 Destiny USA,Destiny USA-bound
2237,2024-08-24 17:28:02,2024-08-24 17:47:02,1781,907 Long Branch Park,Long Branch Park-bound
3533,2024-08-24 17:29:01,2024-08-24 17:55:02,2021,907 Long Branch Park,Fairgrounds-bound
3384,2024-08-24 17:30:03,2024-08-24 17:54:01,2020,909 Destiny USA,Fairgrounds-bound
3976,2024-08-24 17:30:03,2024-08-24 17:38:01,2233,909 Destiny USA,Fairgrounds-bound
4356,2024-08-24 17:35:01,2024-08-24 17:48:02,2238,901 State Fair - Hub,hub-bound
3138,2024-08-24 17:37:01,2024-08-24 18:09:01,1909,901 State Fair - Hub,Fairgrounds-bound
717,2024-08-24 17:40:01,2024-08-24 18:03:02,1759,909 Destiny USA,Fairgrounds-bound
4482,2024-08-24 17:41:02,2024-08-24 17:59:01,2240,907 Long Branch Park,Long Branch Park-bound
1778,2024-08-24 17:43:02,2024-08-24 18:03:02,1775,909 Destiny USA,Fairgrounds-bound
2238,2024-08-24 17:47:02,2024-08-24 18:00:04,1781,907 Long Branch Park,Fairgrounds-bound
1898,2024-08-24 17:47:02,2024-08-24 18:05:02,1777,909 Destiny USA,Destiny USA-bound
3106,2024-08-24 17:47:02,2024-08-24 18:00:04,1907,909 Destiny USA,Destiny USA-bound
4357,2024-08-24 17:48:02,2024-08-24 18:18:01,2238,901 State Fair - Hub,Fairgrounds-bound
3385,2024-08-24 17:54:01,2024-08-24 18:05:02,2020,909 Destiny USA,Destiny USA-bound
3534,2024-08-24 17:55:02,2024-08-24 18:16:02,2021,907 Long Branch Park,Long Branch Park-bound
4483,2024-08-24 17:59:01,2024-08-24 18:22:01,2240,907 Long Branch Park,Fairgrounds-bound
3107,2024-08-24 18:00:04,2024-08-24 18:23:00,1907,909 Destiny USA,Fairgrounds-bound
1779,2024-08-24 18:03:02,2024-08-24 18:18:01,1775,909 Destiny USA,Destiny USA-bound
718,2024-08-24 18:03:02,2024-08-24 18:16:02,1759,909 Destiny USA,Destiny USA-bound
3386,2024-08-24 18:05:02,2024-08-24 18:33:02,2020,909 Destiny USA,Fairgrounds-bound
1899,2024-08-24 18:05:02,2024-08-24 18:27:02,1777,909 Destiny USA,Fairgrounds-bound
3139,2024-08-24 18:09:01,2024-08-24 18:24:02,1909,901 State Fair - Hub,hub-bound
3535,2024-08-24 18:16:02,2024-08-24 18:39:01,2021,907 Long Branch Park,Fairgrounds-bound
719,2024-08-24 18:16:02,2024-08-24 18:41:01,1759,909 Destiny USA,Fairgrounds-bound
4358,2024-08-24 18:18:01,2024-08-24 18:32:02,2238,901 State Fair - Hub,hub-bound
1780,2024-08-24 18:18:01,2024-08-24 18:41:01,1775,909 Destiny USA,Fairgrounds-bound
4484,2024-08-24 18:22:01,2024-08-24 18:40:01,2240,907 Long Branch Park,Long Branch Park-bound
3108,2024-08-24 18:23:00,2024-08-24 18:40:01,1907,909 Destiny USA,Destiny USA-bound
3140,2024-08-24 18:24:02,2024-08-24 18:54:02,1909,901 State Fair - Hub,Fairgrounds-bound
1900,2024-08-24 18:27:02,2024-08-24 18:42:02,1777,909 Destiny USA,Destiny USA-bound
4359,2024-08-24 18:32:02,2024-08-24 19:06:02,2238,901 State Fair - Hub,Fairgrounds-bound
3387,2024-08-24 18:33:02,2024-08-24 18:43:01,2020,909 Destiny USA,Destiny USA-bound
4541,2024-08-24 18:37:02,2024-08-24 20:09:02,2241,907 Long Branch Park,Long Branch Park-bound
3536,2024-08-24 18:39:01,2024-08-24 18:57:03,2021,907 Long Branch Park,Long Branch Park-bound
4485,2024-08-24 18:40:01,2024-08-24 19:07:02,2240,907 Long Branch Park,Fairgrounds-bound
3109,2024-08-24 18:40:01,2024-08-24 19:00:07,1907,909 Destiny USA,Fairgrounds-bound
1781,2024-08-24 18:41:01,2024-08-24 18:53:01,1775,909 Destiny USA,Destiny USA-bound
720,2024-08-24 18:41:01,2024-08-24 18:57:03,1759,909 Destiny USA,Destiny USA-bound
1901,2024-08-24 18:42:02,2024-08-24 19:01:01,1777,909 Destiny USA,Fairgrounds-bound
3388,2024-08-24 18:43:01,2024-08-24 19:09:01,2020,909 Destiny USA,Fairgrounds-bound
3238,2024-08-24 18:49:01,2024-08-24 19:10:02,1910,909 Destiny USA,Fairgrounds-bound
1782,2024-08-24 18:53:01,2024-08-24 19:11:01,1775,909 Destiny USA,Fairgrounds-bound
3141,2024-08-24 18:54:02,2024-08-24 19:11:01,1909,901 State Fair - Hub,hub-bound
721,2024-08-24 18:57:03,2024-08-24 19:19:02,1759,909 Destiny USA,Fairgrounds-bound
3537,2024-08-24 18:57:03,2024-08-24 19:17:01,2021,907 Long Branch Park,Fairgrounds-bound
3110,2024-08-24 19:00:07,2024-08-24 19:15:03,1907,909 Destiny USA,Destiny USA-bound
1902,2024-08-24 19:01:01,2024-08-24 19:15:03,1777,909 Destiny USA,Destiny USA-bound
4360,2024-08-24 19:06:02,2024-08-24 19:19:02,2238,901 State Fair - Hub,hub-bound
4486,2024-08-24 19:07:02,2024-08-24 19:23:01,2240,907 Long Branch Park,Long Branch Park-bound
3389,2024-08-24 19:09:01,2024-08-24 19:20:02,2020,909 Destiny USA,Destiny USA-bound
3239,2024-08-24 19:10:02,2024-08-24 19:19:02,1910,909 Destiny USA,Destiny USA-bound
3142,2024-08-24 19:11:01,2024-08-24 19:37:01,1909,901 State Fair - Hub,Fairgrounds-bound
1783,2024-08-24 19:11:01,2024-08-24 19:20:02,1775,909 Destiny USA,Destiny USA-bound
3111,2024-08-24 19:15:03,2024-08-24 19:35:01,1907,909 Destiny USA,Fairgrounds-bound
1903,2024-08-24 19:15:03,2024-08-24 19:36:02,1777,909 Destiny USA,Fairgrounds-bound
3538,2024-08-24 19:17:01,2024-08-24 19:32:01,2021,907 Long Branch Park,Long Branch Park-bound
4361,2024-08-24 19:19:02,2024-08-24 19:51:02,2238,901 State Fair - Hub,Fairgrounds-bound
3240,2024-08-24 19:19:02,2024-08-24 19:41:01,1910,909 Destiny USA,Fairgrounds-bound
722,2024-08-24 19:19:02,2024-08-24 19:34:01,1759,909 Destiny USA,Destiny USA-bound
3390,2024-08-24 19:20:02,2024-08-24 19:47:02,2020,909 Destiny USA,Fairgrounds-bound
1784,2024-08-24 19:20:02,2024-08-24 19:56:02,1775,909 Destiny USA,Fairgrounds-bound
4487,2024-08-24 19:23:01,2024-08-24 19:44:02,2240,907 Long Branch Park,Fairgrounds-bound
3539,2024-08-24 19:32:01,2024-08-24 19:55:01,2021,907 Long Branch Park,Fairgrounds-bound
723,2024-08-24 19:34:01,2024-08-24 20:03:01,1759,909 Destiny USA,Fairgrounds-bound
3112,2024-08-24 19:35:01,2024-08-24 19:49:01,1907,909 Destiny USA,Destiny USA-bound
1904,2024-08-24 19:36:02,2024-08-24 19:51:02,1777,909 Destiny USA,Destiny USA-bound
3143,2024-08-24 19:37:01,2024-08-24 19:59:03,1909,901 State Fair - Hub,hub-bound
3241,2024-08-24 19:41:01,2024-08-24 19:59:03,1910,909 Destiny USA,Destiny USA-bound
4488,2024-08-24 19:44:02,2024-08-24 20:01:01,2240,907 Long Branch Park,Long Branch Park-bound
3391,2024-08-24 19:47:02,2024-08-24 20:05:02,2020,909 Destiny USA,Destiny USA-bound
3113,2024-08-24 19:49:01,2024-08-24 20:11:02,1907,909 Destiny USA,Fairgrounds-bound
4362,2024-08-24 19:51:02,2024-08-24 20:09:02,2238,901 State Fair - Hub,hub-bound
1905,2024-08-24 19:51:02,2024-08-24 20:19:02,1777,909 Destiny USA,Fairgrounds-bound
3540,2024-08-24 19:55:01,2024-08-24 20:14:02,2021,907 Long Branch Park,Long Branch Park-bound
1785,2024-08-24 19:56:02,2024-08-24 20:12:02,1775,909 Destiny USA,Destiny USA-bound
